source_hint,source_root,original_filename,relative_path,size_bytes,sha256,width,height,product_name,brand,variant,size,category,skin,confidence,target_filename,action,notes,created_at,updated_at
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_29 p.m. (6).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_29 p.m. (6).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_29 p.m. (6).png",2396741,c1e4dc2913f1e6460939d91887e1e9bdd28f690e4da00e520f42e429c07ceff8,1254,1254,Galletas de chocolate,,,180g,galletas,dark,0.98,galletas-de-chocolate-180g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_29 p.m. (7).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_29 p.m. (7).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_29 p.m. (7).png",2374296,6bee51b2567070c7a913e2c5a7db9f2c1dd70a2641ce14365ca29330385d5f05,1254,1254,Galletas integrales,,,180g,galletas,dark,0.98,galletas-integrales-180g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_29 p.m. (8).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_29 p.m. (8).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_29 p.m. (8).png",2199485,f10ba9d7ddf38be3e17d885d3b8c544df3052a342caea0e2d02ac8df9e424cb7,1254,1254,Galletas de vainilla,,,180g,galletas,dark,0.98,galletas-de-vainilla-180g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_29 p.m. (9).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_29 p.m. (9).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_29 p.m. (9).png",2242547,96be56cd803de580e6c43635a9eb3577502e7b0b8499a18d6806727ce820d93d,1254,1254,Galletas rellenas,,,170g,galletas,dark,0.98,galletas-rellenas-170g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (1).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_34 p.m. (1).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (1).png",2108556,abff6b2c349fbdfb76d158a5e7aeaa97f890715eb2633e0491a1ef6028ae7fe3,1254,1254,Barritas de granola,,,210g,cereales,light,0.98,barritas-de-granola-210g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (10).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_34 p.m. (10).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (10).png",2320706,294829494460fcf4b5a86ec539d6225de5c47870a3893dba9d2a251c731095f4,1254,1254,Cereal con frutas,,,500g,cereales,dark,0.98,cereal-con-frutas-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (2).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_34 p.m. (2).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (2).png",2026433,a3674cd6247f703fd4cea069fe7903d9de47e7ca4eb56a130842ece9ea58bf31,1254,1254,Cereal de maíz,,,500g,cereales,light,0.98,cereal-de-maiz-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (3).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_34 p.m. (3).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (3).png",2087908,5c2c58d6f568df55b61601fded8933f81479330900188579bf455239802999ce,1254,1254,Cereal de chocolate,,,450g,cereales,light,0.98,cereal-de-chocolate-450g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (4).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_34 p.m. (4).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (4).png",2114505,156d7420e4e41421048ee3ffb74020d82da8403ff96fc4a7e067aa6044ba3d0b,1254,1254,Cereal de avena,,,500g,cereales,light,0.98,cereal-de-avena-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (5).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_34 p.m. (5).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (5).png",2070512,f958b4f155a17c259311ddaf2cc7e487a8ad6726d321d95ce616763689958bef,1254,1254,Cereal con frutas,,,500g,cereales,light,0.98,cereal-con-frutas-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (6).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_34 p.m. (6).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (6).png",2228167,6e952945f6d05d81b2d590ee9cecbf14bed4c88097107e7a74666d49cbd8b36b,1254,1254,Barritas de granola,,,210g,cereales,dark,0.98,barritas-de-granola-210g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (7).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_34 p.m. (7).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (7).png",2267065,c7e55a633dd0b2fbb19f2b04727f25c5d1022ce0cc563f923405034e20fdaa1a,1254,1254,Cereal de maíz,,,500g,cereales,dark,0.98,cereal-de-maiz-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (8).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_34 p.m. (8).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (8).png",2359176,468e93b04036ce3d279c934e478f2096c5277dab6d4772aebebfd04344f097a5,1254,1254,Cereal de chocolate,,,450g,cereales,dark,0.98,cereal-de-chocolate-450g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (9).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_34 p.m. (9).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_34 p.m. (9).png",2437634,a713807bd1f04cd02c6655dfa9e69ef17f8ae27fb392d06a0b15bcc2a78d419e,1254,1254,Cereal de avena,,,500g,cereales,dark,0.98,cereal-de-avena-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (1).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_39 p.m. (1).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (1).png",2100450,193587bfb1fdb8fee38aede1bb49076dae62198297f9f30e7d899f43df202530,1254,1254,Avena en hojuelas,,,500g,cereales,light,0.98,avena-en-hojuelas-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (2).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_39 p.m. (2).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (2).png",2019257,b95aee7e75d7ce9ef33a6060fdd2f9b441bba7383eaad0e3b7f942718fc5afe9,1254,1254,Avena instantánea,,,400g,cereales,light,0.98,avena-instantanea-400g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (3).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_39 p.m. (3).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (3).png",2029321,55d36e9b3297ba2713aef1d3419612ab1338c645af3ede8355b088bc6acb63d7,1254,1254,Granola,,,350g,cereales,light,0.98,granola-350g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (4).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_39 p.m. (4).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (4).png",1915804,1ca067c5316fd1d5a0b2b6e84555e581f49f9e57504775b15e4800d1c01a65f4,1254,1254,Amaranto inflado,,,250g,granos_semillas,light,0.98,amaranto-inflado-250g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (5).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_39 p.m. (5).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (5).png",1973610,80934985886029a694af26b18d36f344d7084385bb1f1396deb40ff5dee25155,1254,1254,Semillas de chía,,,300g,granos_semillas,light,0.98,semillas-de-chia-300g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (6).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_39 p.m. (6).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (6).png",2388308,b988f1ff6c04ed12a11bdb83687a5eadde78a70265ce1524c14c8ac51c49aeca,1254,1254,Avena en hojuelas,,,500g,cereales,dark,0.98,avena-en-hojuelas-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (7).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_39 p.m. (7).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (7).png",2455201,042f7a56fad160f488a21766e1e68876409bb66a5da24d53a30278fc8878952b,1254,1254,Avena instantánea,,,400g,cereales,dark,0.98,avena-instantanea-400g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (8).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_39 p.m. (8).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_39 p.m. (8).png",2383907,3fb53047fe81425230d747927139890f5f64bbc6b6c8dc49251885f8620a958a,1254,1254,Granola,,,350g,cereales,dark,0.98,granola-350g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_40 p.m. (10).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_40 p.m. (10).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_40 p.m. (10).png",2526848,f1af7430ac42d02f857aaa058dcb0d11ebe09bd59002f64dec298b8d5300382a,1254,1254,Semillas de chía,,,300g,granos_semillas,dark,0.98,semillas-de-chia-300g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_40 p.m. (9).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_40 p.m. (9).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_40 p.m. (9).png",2410132,9a59fdad1c71f60c155ae336f5a36c8c01146f75fb3cd8edce85c34c4e718aeb,1254,1254,Amaranto inflado,,,250g,granos_semillas,dark,0.98,amaranto-inflado-250g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_44 p.m. (1).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_44 p.m. (1).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_44 p.m. (1).png",2106697,d7ee6cf619ca407a6aa9642f9b869fe135e6c4033b66292dc4d4ef3f33ce2de1,1254,1254,Semillas de linaza,,,300g,granos_semillas,light,0.98,semillas-de-linaza-300g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_44 p.m. (2).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_44 p.m. (2).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_44 p.m. (2).png",1939567,d17f39d3be05fca1eb9e47287ba8ac44bcf48acfa7f8d11ecc7583140d8c886e,1254,1254,Semillas de girasol,,,300g,granos_semillas,light,0.98,semillas-de-girasol-300g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_44 p.m. (3).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_44 p.m. (3).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_44 p.m. (3).png",2028161,33029a8b5086d73b164e0fd1442d24edc48e3afb48ffa8478e05e772bde5dcc3,1254,1254,Semillas de calabaza,,,250g,granos_semillas,light,0.98,semillas-de-calabaza-250g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_44 p.m. (4).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_44 p.m. (4).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_44 p.m. (4).png",2023760,47da943a85e08bfbe61b993ebd3a688f367151bf605c722a67758d0df337c07a,1254,1254,Quinoa,,,400g,granos_semillas,light,0.98,quinoa-400g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_44 p.m. (5).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_44 p.m. (5).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_44 p.m. (5).png",1966197,ea7d2a725a8f13695f73a3d362332d5bdf16f3c2b55546b394a05418f6f84434,1254,1254,Cuscús,,,400g,pastas,light,0.98,cuscus-400g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_45 p.m. (10).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_45 p.m. (10).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_45 p.m. (10).png",2428877,a70cfb4913d3aed31c8988e00f5329685fbbd31e0cb5cf567c54d17986703bee,1254,1254,Cuscús,,,400g,pastas,dark,0.98,cuscus-400g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_45 p.m. (6).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_45 p.m. (6).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_45 p.m. (6).png",2464972,01e089ef80b02850329b37356ab0ab7535c0335ef8f7918db5ca3148066661c6,1254,1254,Semillas de linaza,,,300g,granos_semillas,dark,0.98,semillas-de-linaza-300g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_45 p.m. (7).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_45 p.m. (7).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_45 p.m. (7).png",2478997,5e3894dfedce384bc4d5f974aeed6dbeadaf8aeff89b93398787d32cb83857bc,1254,1254,Semillas de girasol,,,300g,granos_semillas,dark,0.98,semillas-de-girasol-300g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_45 p.m. (8).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_45 p.m. (8).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_45 p.m. (8).png",2429659,3cacbef64a263e056328e308910e4072af9c273c4c1f3d16294bc7f28b827a77,1254,1254,Semillas de calabaza,,,250g,granos_semillas,dark,0.98,semillas-de-calabaza-250g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_45 p.m. (9).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_45 p.m. (9).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_45 p.m. (9).png",2460648,6cbc3bd1cab40727ee9d6cdc6bbb073c741cf69062fd177d6072a476fe550a54,1254,1254,Quinoa,,,400g,granos_semillas,dark,0.98,quinoa-400g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (1).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_50 p.m. (1).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (1).png",2024915,aa505dfccdf26d691fcf50dbe45f9b323ca063ee43c364529f843a965bf966e2,1254,1254,Espagueti,,,500g,pastas,light,0.98,espagueti-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (2).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_50 p.m. (2).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (2).png",2037838,6535faeaa8573c9266e33f8ce7e7dd590eccea48aed04dc532809087d49a17c7,1254,1254,Fettuccine,,,500g,pastas,light,0.98,fettuccine-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (3).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_50 p.m. (3).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (3).png",2139947,4f486d2a51fa4bcd5ba7d094ccccc3cc756e3b2912920f1f42829a7c55f8be17,1254,1254,Macarrón,,,500g,pastas,light,0.98,macarron-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (4).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_50 p.m. (4).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (4).png",2075273,b2fe5a23a391a5cac8af6ded91c70e38806cefee574c5f2da8fd0979bd481d8b,1254,1254,Penne,,,500g,pastas,light,0.98,penne-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (5).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_50 p.m. (5).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (5).png",2010594,0539ea8912a573eee374d77b22944a945f178aefc448b7d065ebff9b7ab0b843,1254,1254,Fusilli,,,500g,pastas,light,0.98,fusilli-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo claro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (6).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_50 p.m. (6).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (6).png",2365248,c096c7837c2552825168470ee40182f6f00f75fc3696653dc1628c8c63eca9c3,1254,1254,Espagueti,,,500g,pastas,dark,0.98,espagueti-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (7).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_50 p.m. (7).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (7).png",2351593,09a48a36c7237c78cdabd5d27702acfd314f0d714d30dddfa42d4f0338cb7787,1254,1254,Fettuccine,,,500g,pastas,dark,0.98,fettuccine-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
"Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (8).png",F:\Imagenes packshot 2,"ChatGPT Image 6 may 2026, 12_16_50 p.m. (8).png","Imagenes packshot 2/ChatGPT Image 6 may 2026, 12_16_50 p.m. (8).png",2365717,5113f95b0e6ded05822a237dd51e9e2ab12b3fe1c0c88dd49ade88011413d647,1254,1254,Macarrón,,,500g,pastas,dark,0.98,macarron-500g.png,organize,"Revisión visual manual; producto genérico, marca omitida. Etiqueta clara; fondo oscuro.",2026-05-06T00:00:00,2026-05-06T00:00:00
